,INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER,TYPE,METADATA,COUNTRY_NAME_EN,INDICATOR_LABEL_EN
11404,SAP.3.F,TZA,2022,1296479.0,,,,,United Republic of Tanzania,"School age population, upper secondary education, female (number)"
2048,SAP.3.M,TZA,2022,1315710.0,,,,,United Republic of Tanzania,"School age population, upper secondary education, male (number)"
11831,SAP.4,TZA,2022,2510328.0,,,,,United Republic of Tanzania,"School age population, post-secondary non-tertiary education, both sexes (number)"
1155,SAP.4.F,TZA,2022,1247043.0,,,,,United Republic of Tanzania,"School age population, post-secondary non-tertiary education, female (number)"
4486,SAP.4.M,TZA,2022,1263285.0,,,,,United Republic of Tanzania,"School age population, post-secondary non-tertiary education, male (number)"
3157,SAP.5T8,TZA,2022,5443079.0,,,,,United Republic of Tanzania,"School age population, tertiary education, both sexes (number)"
6059,SAP.5T8.F,TZA,2022,2710992.0,,,,,United Republic of Tanzania,"School age population, tertiary education, female (number)"
4421,SAP.5T8.M,TZA,2022,2732087.0,,,,,United Republic of Tanzania,"School age population, tertiary education, male (number)"
740,SAP.CE,TZA,2022,11770135.0,,,,,United Republic of Tanzania,"Population of compulsory school age, both sexes (number)"
9945,SAP.CE.F,TZA,2022,5818531.0,,,,,United Republic of Tanzania,"Population of compulsory school age, female (number)"
2592,SAP.CE.M,TZA,2022,5951604.0,,,,,United Republic of Tanzania,"Population of compulsory school age, male (number)"
11736,SLE.02,TZA,2021,0.7579699754714966,,,,,United Republic of Tanzania,"School life expectancy, pre-primary, both sexes (years)"
8910,SLE.02.F,TZA,2021,0.7541499733924866,,,,,United Republic of Tanzania,"School life expectancy, pre-primary, female (years)"
4368,SLE.02.GPI,TZA,2021,0.990090012550354,,,,,United Republic of Tanzania,"School life expectancy, pre-primary, gender parity index (GPI)"
1681,SLE.02.M,TZA,2021,0.7616999745368958,,,,,United Republic of Tanzania,"School life expectancy, pre-primary, male (years)"
5394,SLE.1,TZA,2021,6.801119804382324,,,,,United Republic of Tanzania,"School life expectancy, primary, both sexes (years)"
2437,SLE.1.F,TZA,2021,6.929319858551025,,,,,United Republic of Tanzania,"School life expectancy, primary, female (years)"
3781,SLE.1.GPI,TZA,2021,1.037979960441589,,,,,United Republic of Tanzania,"School life expectancy, primary, gender parity index (GPI)"
8727,SLE.1.M,TZA,2021,6.67579984664917,,,,,United Republic of Tanzania,"School life expectancy, primary, male (years)"
10179,SLE.1T2,TZA,2021,8.350520133972168,,,,,United Republic of Tanzania,"School life expectancy, primary and lower secondary, both sexes (years)"
10188,SLE.1T2.F,TZA,2021,8.560819625854492,,,,,United Republic of Tanzania,"School life expectancy, primary and lower secondary, female (years)"
1351,SLE.1T2.GPI,TZA,2021,1.051100015640259,,,,,United Republic of Tanzania,"School life expectancy, primary and lower secondary, gender parity index (GPI)"
9118,SLE.1T2.M,TZA,2021,8.144630432128906,,,,,United Republic of Tanzania,"School life expectancy, primary and lower secondary, male (years)"
7794,SLE.1T3,TZA,2021,8.521050453186035,,,,,United Republic of Tanzania,"School life expectancy, primary and secondary, both sexes (years)"
7476,SLE.1T3.F,TZA,2021,8.717829704284668,,,,,United Republic of Tanzania,"School life expectancy, primary and secondary, female (years)"
1434,SLE.1T3.GPI,TZA,2021,1.046769976615906,,,,,United Republic of Tanzania,"School life expectancy, primary and secondary, gender parity index (GPI)"
2400,SLE.1T3.M,TZA,2021,8.328330039978027,,,,,United Republic of Tanzania,"School life expectancy, primary and secondary, male (years)"
268,SLE.1T8,TZA,2021,8.716930389404297,,UIS_EST,,,United Republic of Tanzania,"School life expectancy, primary to tertiary, both sexes (years)"
3743,SLE.1T8.F,TZA,2021,8.886739730834961,,UIS_EST,,,United Republic of Tanzania,"School life expectancy, primary to tertiary, female (years)"
8751,SLE.1T8.GPI,TZA,2021,1.039260029792786,,UIS_EST,,,United Republic of Tanzania,"School life expectancy, primary to tertiary, gender parity index (GPI)"
4692,SLE.1T8.M,TZA,2021,8.550990104675293,,UIS_EST,,,United Republic of Tanzania,"School life expectancy, primary to tertiary, male (years)"
1850,SLE.2T3,TZA,2021,1.719930052757263,,,,,United Republic of Tanzania,"School life expectancy, secondary, both sexes (years)"
5524,SLE.2T3.F,TZA,2021,1.788509964942932,,,,,United Republic of Tanzania,"School life expectancy, secondary, female (years)"
2289,SLE.2T3.GPI,TZA,2021,1.082280039787292,,,,,United Republic of Tanzania,"School life expectancy, secondary, gender parity index (GPI)"
7915,SLE.2T3.M,TZA,2021,1.652529954910278,,,,,United Republic of Tanzania,"School life expectancy, secondary, male (years)"
10485,SLE.4,TZA,2018,0.1114199981093407,,,,,United Republic of Tanzania,"School life expectancy, post-secondary non-tertiary, both sexes (years)"
10490,SLE.4.F,TZA,2018,0.0734900012612343,,,,,United Republic of Tanzania,"School life expectancy, post-secondary non-tertiary, female (years)"
10598,SLE.4.GPI,TZA,2018,0.4932000041007996,,,,,United Republic of Tanzania,"School life expectancy, post-secondary non-tertiary, gender parity index (GPI)"
3117,SLE.4.M,TZA,2018,0.1490200012922287,,,,,United Republic of Tanzania,"School life expectancy, post-secondary non-tertiary, male (years)"
6353,SLE.5T8,TZA,2020,0.391539990901947,,,,,United Republic of Tanzania,"School life expectancy, tertiary, both sexes (years)"
7046,SLE.5T8.F,TZA,2020,0.3563899993896484,,,,,United Republic of Tanzania,"School life expectancy, tertiary, female (years)"
2210,SLE.5T8.GPI,TZA,2020,0.8356999754905701,,,,,United Republic of Tanzania,"School life expectancy, tertiary, gender parity index (GPI)"
7255,SLE.5T8.M,TZA,2020,0.4264500141143799,,,,,United Republic of Tanzania,"School life expectancy, tertiary, male (years)"
9371,SR.1.G4.CP,TZA,2019,90.68797302246094,,,,,United Republic of Tanzania,"Survival rate to Grade 4 of primary education, both sexes (%)"
10472,SR.1.G4.F.CP,TZA,2019,92.50652313232422,,,,,United Republic of Tanzania,"Survival rate to Grade 4 of primary education, female (%)"
10672,SR.1.G4.GPI,TZA,2019,1.040519952774048,,,,,United Republic of Tanzania,"Survival rate to Grade 4 of primary education, gender parity index (GPI)"
1353,SR.1.G4.M.CP,TZA,2019,88.90402221679688,,,,,United Republic of Tanzania,"Survival rate to Grade 4 of primary education, male (%)"
383,SR.1.G5.CP,TZA,2019,84.4770736694336,,,,,United Republic of Tanzania,"Survival rate to Grade 5 of primary education, both sexes (%)"
1480,SR.1.G5.F.CP,TZA,2019,87.18126678466797,,,,,United Republic of Tanzania,"Survival rate to Grade 5 of primary education, female (%)"
756,SR.1.G5.GPI,TZA,2019,1.065070033073425,,,,,United Republic of Tanzania,"Survival rate to Grade 5 of primary education, gender parity index (GPI)"
6910,SR.1.G5.M.CP,TZA,2019,81.85491180419922,,,,,United Republic of Tanzania,"Survival rate to Grade 5 of primary education, male (%)"
5158,SR.1.GLAST.CP,TZA,2019,78.56865692138672,,,,,United Republic of Tanzania,"Survival rate to the last grade of primary education, both sexes (%)"
11061,SR.1.GLAST.F.CP,TZA,2019,82.64749145507812,,,,,United Republic of Tanzania,"Survival rate to the last grade of primary education, female (%)"
6267,SR.1.GLAST.GPI,TZA,2019,1.107599973678589,,,,,United Republic of Tanzania,"Survival rate to the last grade of primary education, gender parity index (GPI)"
6979,SR.1.GLAST.M.CP,TZA,2019,74.61820220947266,,,,,United Republic of Tanzania,"Survival rate to the last grade of primary education, male (%)"
2264,THDUR.2T3,TZA,2022,6.0,,,,,United Republic of Tanzania,Theoretical duration of secondary education (years)
5207,X.PPP.02.FSGOV,TZA,2014,210.7943572998047,,,,,United Republic of Tanzania,"Government expenditure on pre-primary education, PPP$ (millions)"
10955,X.PPP.1.FSGOV,TZA,2014,1718.943237304688,,,,,United Republic of Tanzania,"Government expenditure on primary education, PPP$ (millions)"
3770,X.PPP.2.FSGOV,TZA,2014,336.3953552246094,,,,,United Republic of Tanzania,"Government expenditure on lower secondary education, PPP$ (millions)"
539,X.PPP.2T3.FSGOV,TZA,2014,638.9042358398438,,,,,United Republic of Tanzania,"Government expenditure on secondary education, PPP$ (millions)"
11897,X.PPP.3.FSGOV,TZA,2014,302.5088806152344,,,,,United Republic of Tanzania,"Government expenditure on upper secondary education, PPP$ (millions)"
7483,X.PPP.4.FSGOV,TZA,2014,180.2731475830078,,,,,United Republic of Tanzania,"Government expenditure on post-secondary non-tertiary education, PPP$ (millions)"
122,X.PPP.5T8.FSGOV,TZA,2014,748.4025268554688,,,,,United Republic of Tanzania,"Government expenditure on tertiary education, PPP$ (millions)"
6201,X.PPP.FSGOV,TZA,2018,4963.376953125,,UIS_EST,,,United Republic of Tanzania,"Government expenditure on education, PPP$ (millions)"
10512,X.PPP.UK.FSGOV,TZA,2014,0.0,NIL,,,,United Republic of Tanzania,"Government expenditure on education not specified by level, PPP$ (millions)"
7117,X.PPPCONST.02.FSGOV,TZA,2014,220.7985229492188,,,,,United Republic of Tanzania,"Government expenditure on pre-primary education, constant PPP$ (millions)"
10994,X.PPPCONST.1.FSGOV,TZA,2014,1800.523193359375,,,,,United Republic of Tanzania,"Government expenditure on primary education, constant PPP$ (millions)"
8902,X.PPPCONST.2.FSGOV,TZA,2014,352.3604736328125,,,,,United Republic of Tanzania,"Government expenditure on lower secondary education, constant PPP$ (millions)"
11001,X.PPPCONST.2T3.FSGOV,TZA,2014,669.2262573242188,,,,,United Republic of Tanzania,"Government expenditure on secondary education, constant PPP$ (millions)"
6314,X.PPPCONST.3.FSGOV,TZA,2014,316.8657836914063,,,,,United Republic of Tanzania,"Government expenditure on upper secondary education, constant PPP$ (millions)"
1137,X.PPPCONST.4.FSGOV,TZA,2014,188.8287963867188,,,,,United Republic of Tanzania,"Government expenditure on post-secondary non-tertiary education, constant PPP$ (millions)"
1749,X.PPPCONST.5T8.FSGOV,TZA,2014,783.9212646484375,,,,,United Republic of Tanzania,"Government expenditure on tertiary education, constant PPP$ (millions)"
9086,X.PPPCONST.FSGOV,TZA,2018,5172.8544921875,,UIS_EST,,,United Republic of Tanzania,"Government expenditure on education, constant PPP$ (millions)"
3478,X.PPPCONST.UK.FSGOV,TZA,2014,0.0,NIL,,,,United Republic of Tanzania,"Government expenditure on education not specified by level, constant PPP$ (millions)"
6488,X.US.02.FSGOV,TZA,2014,93.19612884521484,,,,,United Republic of Tanzania,"Government expenditure on pre-primary education, US$ (millions)"
2335,X.US.1.FSGOV,TZA,2014,759.9769287109375,,,,,United Republic of Tanzania,"Government expenditure on primary education, US$ (millions)"
1369,X.US.2.FSGOV,TZA,2014,148.7266693115234,,,,,United Republic of Tanzania,"Government expenditure on lower secondary education, US$ (millions)"
6056,X.US.2T3.FSGOV,TZA,2014,282.4714965820313,,,,,United Republic of Tanzania,"Government expenditure on secondary education, US$ (millions)"
5068,X.US.3.FSGOV,TZA,2014,133.7448272705078,,,,,United Republic of Tanzania,"Government expenditure on upper secondary education, US$ (millions)"
10140,X.US.4.FSGOV,TZA,2014,79.70213317871094,,,,,United Republic of Tanzania,"Government expenditure on post-secondary non-tertiary education, US$ (millions)"
1153,X.US.5T8.FSGOV,TZA,2014,330.8827514648438,,,,,United Republic of Tanzania,"Government expenditure on tertiary education, US$ (millions)"
8106,X.US.FSGOV,TZA,2018,1970.965698242188,,UIS_EST,,,United Republic of Tanzania,"Government expenditure on education, US$ (millions)"
571,X.US.UK.FSGOV,TZA,2014,0.0,NIL,,,,United Republic of Tanzania,"Government expenditure on education not specified by level, US$ (millions)"
109,X.USCONST.02.FSGOV,TZA,2014,86.4651870727539,,,,,United Republic of Tanzania,"Government expenditure on pre-primary education, constant US$ (millions)"
11094,X.USCONST.1.FSGOV,TZA,2014,705.0888061523438,,,,,United Republic of Tanzania,"Government expenditure on primary education, constant US$ (millions)"
1818,X.USCONST.2.FSGOV,TZA,2014,137.9851226806641,,,,,United Republic of Tanzania,"Government expenditure on lower secondary education, constant US$ (millions)"
7994,X.USCONST.2T3.FSGOV,TZA,2014,262.0704650878906,,,,,United Republic of Tanzania,"Government expenditure on secondary education, constant US$ (millions)"
3403,X.USCONST.3.FSGOV,TZA,2014,124.0853271484375,,,,,United Republic of Tanzania,"Government expenditure on upper secondary education, constant US$ (millions)"
11109,X.USCONST.4.FSGOV,TZA,2014,73.94577026367188,,,,,United Republic of Tanzania,"Government expenditure on post-secondary non-tertiary education, constant US$ (millions)"
3337,X.USCONST.5T8.FSGOV,TZA,2014,306.9852600097656,,,,,United Republic of Tanzania,"Government expenditure on tertiary education, constant US$ (millions)"
11126,X.USCONST.FSGOV,TZA,2018,2025.701049804688,,UIS_EST,,,United Republic of Tanzania,"Government expenditure on education, constant US$ (millions)"
9717,X.USCONST.UK.FSGOV,TZA,2014,0.0,NIL,,,,United Republic of Tanzania,"Government expenditure on education not specified by level, constant US$ (millions)"
11558,XGDP.02.FSGOV,TZA,2014,0.2040199935436249,,,,,United Republic of Tanzania,Government expenditure on pre-primary education as a percentage of GDP (%)
11143,XGDP.1.FSGOV,TZA,2014,1.663679957389832,,,,,United Republic of Tanzania,Government expenditure on primary education as a percentage of GDP (%)
7514,XGDP.2.FSGOV,TZA,2014,0.3255800008773804,,,,,United Republic of Tanzania,Government expenditure on lower secondary education as a percentage of GDP (%)
11152,XGDP.2T3.FSGOV,TZA,2014,0.6183599829673767,,,,,United Republic of Tanzania,Government expenditure on secondary education as a percentage of GDP (%)
8228,XGDP.3.FSGOV,TZA,2014,0.2927800118923187,,,,,United Republic of Tanzania,Government expenditure on upper secondary education as a percentage of GDP (%)
2973,XGDP.4.FSGOV,TZA,2014,0.1744800060987473,,,,,United Republic of Tanzania,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)
